,accdate,Operator_ID,AccTypeCodeDescr,AccSubTypeCodeDescr,acctype,BAITFISH Code,AccPreventable,Retraining,vehbusno,vehmake,vehyear,Drv_Age,CoDrvSex,Roadway,RoadwayLightConditions,RoadwayWeather,RoadwaySurface,Addr_Type,Neighborhood,LocAddr1,FileNumber,Longitude,Latitude,SpeedLimitCategory,n_accidents_in_0.003,n_accidents_in_0.006,n_accidents_in_0.0015,n_accidents_in_0.00075,n_accidents_in_0.0005,accday,acctime,acctimeperiod,days_pick_start,days_absent,days_excused,days_holiday,days_late,days_medical,days_vacation,days_last_accident,days_employment,freq_absence_one_week,freq_extra_one_week,freq_absence_one_month,freq_extra_one_month,freq_absence_two_month,freq_extra_two_month,accyear,accmonth,accday_
387,2018-01-21 11:22:00,270,0,4,3,4,1,1,1313,7,2012,54.0,2,5,2,0,0,0,25,384,809,-77.5556014,43.16407,4,7,31,5,4,4,2018-01-21 00:00:00,11:22,1,20.0,135.0,9.0,206.0,-1.0,-1.0,189.0,216.0,657,0.0,0.0,0.07,0.0,0.03,0.0,2018,1,21
388,2018-01-22 15:56:00,404,0,4,3,4,1,1,908,2,0,42.0,1,5,2,1,0,0,36,310,811,-77.6005713,43.1706493,4,50,77,32,21,21,2018-01-22 00:00:00,15:56,2,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,22
389,2018-01-22 13:52:00,160,3,4,2,8,0,0,364,7,2010,39.0,2,5,2,4,4,0,14,207,810,-77.565866,43.20193200000001,3,6,54,1,1,0,2018-01-22 00:00:00,13:52,2,21.0,23.0,4.0,72.0,-1.0,-1.0,319.0,-1.0,658,0.14,0.0,0.13,0.0,0.17,0.0,2018,1,22
390,2018-01-25 09:43:00,84,2,4,2,4,1,1,362,7,2010,67.0,2,3,2,0,0,0,25,130,812,-77.5748474,43.1611927,4,10,35,5,3,3,2018-01-25 00:00:00,09:43,1,24.0,28.0,51.0,463.0,-1.0,-1.0,179.0,20.0,661,0.0,0.0,0.07,0.0,0.05,0.0,2018,1,25
391,2018-01-27 07:36:00,252,3,4,2,4,1,1,1401,7,2013,51.0,2,4,2,0,0,1,25,642,813,-77.65771199999999,43.152703,4,10,46,0,0,0,2018-01-27 00:00:00,07:36,1,26.0,15.0,2.0,147.0,-1.0,7.0,132.0,533.0,663,0.14,0.0,0.17,0.0,0.25,0.0,2018,1,27
392,2018-01-29 16:39:00,97,3,4,2,3,1,1,382,7,2013,62.0,2,5,3,3,0,0,17,590,815,-77.61612950000001,43.1130276,5,47,88,6,5,4,2018-01-29 00:00:00,16:39,2,28.0,73.0,602.0,274.0,-1.0,-1.0,50.0,563.0,665,0.0,0.0,0.0,0.0,0.12,0.0,2018,1,29
393,2018-01-29 17:40:00,402,3,4,3,4,1,1,1610,4,2016,39.0,1,1,4,0,0,0,36,423,816,-77.6089468,43.1580474,4,65,234,7,1,0,2018-01-29 00:00:00,17:40,2,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,29
394,2018-01-29 15:22:00,197,3,4,2,4,1,1,523,1,2009,57.0,2,2,2,0,0,0,5,332,814,-77.6182536,43.245997,3,7,9,0,0,0,2018-01-29 00:00:00,15:22,2,28.0,55.0,24.0,79.0,348.0,-1.0,169.0,293.0,665,0.0,0.0,0.03,0.0,0.08,0.0,2018,1,29
395,2018-01-30 16:20:00,13,3,4,2,8,0,0,906,1,2011,56.0,2,4,2,6,2,1,13,654,818,-77.6315758,43.1828194,3,63,132,13,5,4,2018-01-30 00:00:00,16:20,2,29.0,46.0,8.0,220.0,253.0,606.0,23.0,-1.0,666,0.0,0.0,0.3,0.0,0.2,0.02,2018,1,30
396,2018-01-30 15:44:00,324,3,4,2,8,0,0,1332,7,2012,39.0,2,5,1,6,2,0,13,22,817,-77.6928226,43.1660946,3,33,43,1,0,0,2018-01-30 00:00:00,15:44,2,29.0,100.0,44.0,457.0,570.0,-1.0,184.0,368.0,666,0.0,0.0,0.0,0.0,0.02,0.0,2018,1,30
397,2018-02-01 08:19:00,55,3,4,2,8,0,0,1332,7,2012,64.0,1,5,2,0,2,0,25,239,819,-77.62882499999999,43.20818,3,8,16,0,0,0,2018-02-01 00:00:00,08:19,1,31.0,26.0,134.0,-1.0,-1.0,13.0,60.0,-1.0,668,0.0,0.0,0.2,0.0,0.1,0.0,2018,2,1
398,2018-02-01 16:08:00,59,3,4,2,4,1,1,755,2,0,56.0,1,5,3,0,0,0,5,91,821,-77.642292,43.1691779,4,14,57,7,0,0,2018-02-01 00:00:00,16:08,2,31.0,37.0,48.0,125.0,-1.0,8.0,13.0,281.0,668,0.0,0.0,0.37,0.0,0.28,0.0,2018,2,1
399,2018-02-02 09:13:00,165,3,4,2,8,0,0,542,1,2009,61.0,2,6,2,6,3,0,17,66,820,-77.6097642,43.1913788,1,21,77,17,0,0,2018-02-02 00:00:00,09:13,1,32.0,65.0,7.0,8.0,516.0,-1.0,131.0,-1.0,669,0.0,0.0,0.13,0.0,0.08,0.0,2018,2,2
400,2018-02-02 15:47:00,308,3,4,2,8,0,0,1417,7,2013,51.0,2,5,2,0,4,0,19,439,822,-77.6222385,43.1239927,4,7,86,4,1,0,2018-02-02 00:00:00,15:47,2,32.0,13.0,16.0,169.0,160.0,-1.0,124.0,317.0,669,0.0,0.0,0.13,0.0,0.07,0.02,2018,2,2
401,2018-02-05 00:57:00,376,3,4,2,8,0,0,1332,7,2012,48.0,1,5,1,6,3,0,36,484,823,-77.5921638,43.160032,4,36,108,11,1,0,2018-02-05 00:00:00,00:57,4,35.0,3.0,130.0,-1.0,-1.0,158.0,-1.0,-1.0,399,0.14,0.0,0.03,0.0,0.02,0.0,2018,2,5
402,2018-02-06 06:15:00,172,3,4,2,8,0,0,1318,7,2012,68.0,2,5,1,6,3,0,36,436,824,-77.6288304,43.15182919999999,4,48,107,17,16,16,2018-02-06 00:00:00,06:15,4,36.0,151.0,39.0,44.0,141.0,-1.0,74.0,-1.0,673,0.0,0.0,0.0,0.0,0.03,0.0,2018,2,6
403,2018-02-07 13:14:00,201,0,4,3,4,1,1,731,1,2005,56.0,2,5,2,6,3,0,5,98,825,-77.58192249999999,43.2117637,3,16,28,2,0,0,2018-02-07 00:00:00,13:14,2,37.0,7.0,55.0,320.0,-1.0,-1.0,164.0,-1.0,674,0.0,0.0,0.03,0.0,0.08,0.0,2018,2,7
404,2018-02-08 16:36:00,51,3,4,2,8,0,0,732,1,2005,57.0,2,5,2,0,0,0,23,19,827,-77.7058598,43.1934452,6,0,10,0,0,0,2018-02-08 00:00:00,16:36,2,38.0,167.0,66.0,68.0,-1.0,-1.0,74.0,-1.0,675,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,8
405,2018-02-08 23:51:00,217,3,4,2,8,0,0,388,7,2013,49.0,1,5,2,6,3,0,25,826,826,-77.66280069999999,43.0831911,4,0,0,0,0,0,2018-02-08 00:00:00,23:51,3,38.0,6.0,41.0,126.0,435.0,9.0,95.0,20.0,675,0.14,0.0,0.13,0.0,0.13,0.0,2018,2,8
406,2018-02-09 15:12:00,391,3,4,2,8,0,0,511,1,2009,46.0,2,5,2,6,3,1,14,797,829,-77.61682139999999,43.1672681,4,64,93,56,54,54,2018-02-09 00:00:00,15:12,2,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,228,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,9
407,2018-02-09 14:15:00,288,3,4,2,8,0,0,520,1,2009,48.0,2,5,2,6,2,0,25,5,828,-77.605817,43.1355317,5,16,29,0,0,0,2018-02-09 00:00:00,14:15,2,39.0,24.0,6.0,316.0,457.0,-1.0,201.0,485.0,676,0.14,0.0,0.1,0.0,0.1,0.0,2018,2,9
408,2018-02-12 09:12:00,309,20,17,2,8,0,0,903,1,2011,35.0,1,5,2,0,0,0,25,747,830,-77.5963036,43.139295,4,48,128,38,33,0,2018-02-12 00:00:00,09:12,1,42.0,55.0,49.0,142.0,126.0,-1.0,85.0,514.0,679,0.0,0.0,0.0,0.0,0.05,0.0,2018,2,12
409,2018-02-13 15:06:00,279,3,4,2,8,0,0,909,1,2011,38.0,1,4,2,0,2,1,36,622,831,-77.5477294,43.1767042,3,13,104,3,2,2,2018-02-13 00:00:00,15:06,2,43.0,14.0,4.0,-1.0,236.0,-1.0,107.0,-1.0,680,0.14,0.0,0.17,0.0,0.1,0.0,2018,2,13
410,2018-02-16 23:46:00,366,2,4,2,8,0,0,734,1,2005,62.0,2,5,2,0,0,0,17,416,843,-77.6082346,43.15834,4,74,232,5,0,0,2018-02-16 00:00:00,23:46,3,46.0,103.0,49.0,42.0,140.0,-1.0,-1.0,-1.0,410,0.0,0.0,0.0,0.0,0.03,0.0,2018,2,16
411,2018-02-19 14:40:00,119,3,4,2,8,0,0,390,7,2013,55.0,2,5,2,4,4,0,23,289,832,-77.6389952,43.1808557,4,65,127,27,23,15,2018-02-19 00:00:00,14:40,2,49.0,25.0,10.0,252.0,510.0,-1.0,1.0,33.0,686,0.86,0.0,0.5,0.0,0.33,0.0,2018,2,19
412,2018-02-19 15:43:00,412,0,4,3,4,1,1,917,2,0,28.0,2,5,2,1,0,0,23,242,834,-77.71357859999999,43.1428144,6,0,6,0,0,0,2018-02-19 00:00:00,15:43,2,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,19
413,2018-02-21 22:03:00,366,0,4,3,4,1,1,739,1,2005,62.0,2,1,1,4,4,0,25,249,835,-77.554429,43.206275,3,4,6,0,0,0,2018-02-21 00:00:00,22:03,3,51.0,108.0,54.0,47.0,145.0,-1.0,-1.0,5.0,415,0.0,0.0,0.0,0.0,0.03,0.0,2018,2,21
414,2018-02-21 12:36:00,303,3,4,2,8,0,0,1614,4,2016,47.0,2,5,2,0,0,0,37,285,833,-77.74467159999999,43.1082657,4,5,7,5,0,0,2018-02-21 00:00:00,12:36,2,51.0,21.0,3.0,483.0,670.0,34.0,178.0,-1.0,688,0.14,0.0,0.17,0.0,0.52,0.0,2018,2,21
415,2018-02-28 16:44:00,228,3,4,2,8,0,0,1402,7,2013,45.0,2,5,2,0,0,0,25,181,838,-77.6154663,43.1582726,4,49,116,32,11,11,2018-02-28 00:00:00,16:44,2,58.0,12.0,15.0,342.0,-1.0,143.0,80.0,118.0,695,0.0,0.0,0.17,0.0,0.17,0.0,2018,2,28
416,2018-02-28 15:20:00,43,3,4,2,8,0,0,538,1,2009,57.0,2,5,2,0,0,0,36,13,836,-77.5411544,43.1771809,3,105,151,6,0,0,2018-02-28 00:00:00,15:20,2,58.0,49.0,26.0,249.0,197.0,-1.0,60.0,695.0,695,0.0,0.0,0.03,0.0,0.08,0.0,2018,2,28
417,2018-02-28 16:03:00,404,3,4,2,8,0,0,769,1,2007,42.0,1,5,2,0,0,0,25,326,837,-77.6388016,43.1502979,4,50,99,2,1,0,2018-02-28 00:00:00,16:03,2,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,58,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,28
418,2018-02-28 21:23:00,414,0,4,3,6,1,1,547,1,2009,38.0,1,5,1,0,4,0,35,128,839,-77.5748474,43.1611927,4,10,35,5,3,3,2018-02-28 00:00:00,21:23,3,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,28
419,2018-03-02 05:07:00,248,2,4,2,4,1,1,1417,7,2013,62.0,2,3,1,6,1,0,25,138,840,-77.5748474,43.1611927,4,10,35,5,3,3,2018-03-02 00:00:00,05:07,4,60.0,218.0,35.0,-1.0,196.0,292.0,-1.0,448.0,697,0.0,0.0,0.0,0.0,0.2,0.0,2018,3,2
420,2018-03-02 05:50:00,154,3,4,2,4,1,1,523,1,2009,50.0,2,5,0,6,3,0,36,42,841,-77.6005218,43.1938555,4,83,104,11,11,0,2018-03-02 00:00:00,05:50,4,60.0,37.0,42.0,545.0,-1.0,166.0,89.0,133.0,697,0.0,0.0,0.0,0.0,0.15,0.0,2018,3,2
421,2018-03-03 13:12:00,355,21,4,1,8,0,0,1406,7,2013,40.0,2,5,2,6,4,0,5,11,842,-77.5910894,43.1740079,4,56,123,0,0,0,2018-03-03 00:00:00,13:12,2,61.0,1.0,2.0,60.0,-1.0,-1.0,48.0,79.0,543,0.43,0.0,0.17,0.0,0.2,0.0,2018,3,3
422,2018-03-06 15:42:00,115,3,4,2,14,1,1,727,1,2005,49.0,2,1,2,0,0,0,14,12,844,-77.6390976,43.173926,4,41,91,21,17,17,2018-03-06 00:00:00,15:42,2,64.0,13.0,74.0,2.0,514.0,156.0,16.0,334.0,701,0.14,0.0,0.43,0.0,0.22,0.0,2018,3,6
423,2018-03-08 17:38:00,88,3,4,2,4,1,1,1308,7,2012,58.0,2,1,2,0,0,0,25,472,846,-77.60716339999999,43.1586911,4,84,218,34,26,2,2018-03-08 00:00:00,17:38,2,66.0,69.0,6.0,-1.0,161.0,-1.0,207.0,171.0,703,0.14,0.0,0.03,0.0,0.02,0.0,2018,3,8
424,2018-03-08 16:18:00,276,3,4,2,8,0,0,1613,7,2016,39.0,2,5,2,0,0,0,28,507,845,-77.6212364,43.12145530000001,4,32,67,1,1,1,2018-03-08 00:00:00,16:18,2,66.0,16.0,15.0,553.0,-1.0,1.0,207.0,458.0,703,0.29,0.0,0.2,0.0,0.13,0.0,2018,3,8
425,2018-03-09 16:46:00,180,15,13,2,14,1,1,728,1,2005,45.0,1,5,2,6,4,0,5,8,849,-77.6154177,43.1584237,4,48,115,32,22,11,2018-03-09 00:00:00,16:46,2,67.0,74.0,11.0,-1.0,-1.0,25.0,208.0,-1.0,704,0.0,0.0,0.1,0.0,0.1,0.0,2018,3,9
426,2018-03-09 05:26:00,196,3,4,2,8,0,0,546,1,2009,38.0,2,5,1,6,3,0,5,477,847,-77.6400322,43.1594773,4,26,105,20,5,5,2018-03-09 00:00:00,05:26,4,67.0,2.0,39.0,-1.0,196.0,-1.0,110.0,556.0,704,0.14,0.0,0.03,0.0,0.1,0.0,2018,3,9
427,2018-03-09 16:32:00,131,3,4,2,3,1,1,1613,7,2016,57.0,2,5,2,5,4,1,5,785,848,-77.6154158,43.1584222,4,48,115,32,22,11,2018-03-09 00:00:00,16:32,2,67.0,16.0,161.0,327.0,-1.0,212.0,19.0,-1.0,704,0.0,0.0,0.47,0.0,0.28,0.0,2018,3,9
428,2018-03-12 10:07:00,354,3,4,2,8,0,0,388,7,2013,45.0,2,5,2,1,4,0,22,241,850,-77.61027849999999,43.1448534,4,15,47,3,2,2,2018-03-12 00:00:00,10:07,1,70.0,117.0,105.0,194.0,-1.0,-1.0,-1.0,447.0,552,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,12
429,2018-03-14 15:48:00,12,3,4,2,8,0,0,537,1,2009,72.0,2,5,2,6,4,0,0,14,852,-77.6257839,43.1641535,4,34,153,22,1,0,2018-03-14 00:00:00,15:48,2,72.0,25.0,38.0,123.0,646.0,388.0,206.0,204.0,709,0.0,0.0,0.03,0.0,0.13,0.0,2018,3,14
430,2018-03-14 14:52:00,166,3,4,2,8,0,0,383,7,2013,54.0,2,5,2,5,4,0,4,182,851,-77.6366537,43.1467803,4,18,93,9,0,0,2018-03-14 00:00:00,14:52,2,72.0,33.0,110.0,45.0,-1.0,-1.0,234.0,208.0,709,0.0,0.0,0.0,0.0,0.05,0.0,2018,3,14
431,2018-03-15 17:27:00,379,3,4,2,8,0,0,769,1,2007,28.0,2,5,1,0,0,0,5,15,853,-77.6150219,43.1553368,4,54,167,21,0,0,2018-03-15 00:00:00,17:27,2,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,346,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,15
432,2018-03-16 09:10:00,310,2,4,2,4,1,1,532,2,0,32.0,1,5,2,2,4,0,5,403,854,-77.6089468,43.1580474,4,65,234,7,1,0,2018-03-16 00:00:00,09:10,1,74.0,11.0,9.0,292.0,-1.0,323.0,12.0,483.0,711,0.0,0.0,0.47,0.0,0.23,0.0,2018,3,16
433,2018-03-17 15:41:00,331,3,4,7,8,0,0,528,1,2009,33.0,2,1,2,0,0,0,2,4,855,-77.61451559999999,43.1405514,4,36,73,21,0,0,2018-03-17 00:00:00,15:41,2,75.0,18.0,87.0,24.0,-1.0,81.0,244.0,568.0,634,0.0,0.0,0.1,0.0,0.05,0.0,2018,3,17
434,2018-03-19 16:58:00,12,0,4,3,4,1,1,532,1,2009,72.0,2,3,2,0,0,0,25,400,857,-77.6089468,43.1580474,4,65,234,7,1,0,2018-03-19 00:00:00,16:58,2,77.0,30.0,43.0,128.0,651.0,393.0,211.0,5.0,714,0.0,0.0,0.0,0.0,0.1,0.0,2018,3,19
435,2018-03-19 11:16:00,197,2,4,2,4,1,1,1317,7,2012,57.0,2,5,1,0,0,0,25,138,856,-77.5748474,43.1611927,4,10,35,5,3,3,2018-03-19 00:00:00,11:16,1,77.0,104.0,11.0,128.0,397.0,-1.0,31.0,49.0,714,0.0,0.0,0.03,0.0,0.1,0.0,2018,3,19
436,2018-03-20 15:24:00,26,0,4,3,4,1,1,1405,7,2013,69.0,1,3,2,0,0,0,2,406,858,-77.6089468,43.1580474,4,65,234,7,1,0,2018-03-20 00:00:00,15:24,2,78.0,137.0,12.0,189.0,-1.0,-1.0,16.0,135.0,715,0.0,0.0,0.57,0.0,0.52,0.02,2018,3,20
437,2018-03-21 16:57:00,371,0,4,3,4,1,1,909,1,2011,56.0,2,5,2,0,0,0,2,172,859,-77.6106219,43.1597371,4,53,193,6,0,0,2018-03-21 00:00:00,16:57,2,79.0,98.0,19.0,-1.0,-1.0,178.0,-1.0,-1.0,443,0.0,0.0,0.17,0.0,0.1,0.0,2018,3,21
438,2018-03-28 09:03:00,275,3,4,2,8,0,0,369,7,2010,40.0,2,2,2,0,4,0,25,78,860,-77.6159697,43.1270506,4,17,98,14,5,5,2018-03-28 00:00:00,09:03,1,86.0,94.0,98.0,210.0,38.0,-1.0,171.0,78.0,723,0.0,0.0,0.0,0.0,0.02,0.0,2018,3,28
439,2018-03-31 11:09:00,305,9,4,4,8,0,0,528,1,2009,47.0,1,4,2,0,0,1,2,710,861,-77.61252069999999,43.1724441,4,20,127,9,4,4,2018-03-31 00:00:00,11:09,1,89.0,1.0,40.0,67.0,99.0,66.0,118.0,-1.0,726,0.86,0.0,0.5,0.0,0.32,0.0,2018,3,31
440,2018-04-03 15:05:00,213,3,4,2,8,0,0,517,1,2009,60.0,2,4,2,0,0,1,25,796,862,-77.6260033,43.1305531,6,0,3,0,0,0,2018-04-03 00:00:00,15:05,2,1.0,106.0,99.0,213.0,292.0,-1.0,149.0,46.0,729,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,3
441,2018-04-06 13:09:00,56,2,4,2,4,1,1,1318,7,2012,59.0,2,5,2,0,4,0,23,399,863,-77.6089468,43.1580474,4,65,234,7,1,0,2018-04-06 00:00:00,13:09,2,4.0,455.0,200.0,142.0,-1.0,-1.0,23.0,123.0,732,0.0,0.0,0.03,0.0,0.03,0.0,2018,4,6
442,2018-04-10 17:12:00,273,0,4,3,4,1,1,1324,7,2012,58.0,1,4,2,0,0,1,5,535,864,-77.610044,43.1595279,4,59,174,9,4,3,2018-04-10 00:00:00,17:12,2,8.0,35.0,6.0,284.0,303.0,38.0,324.0,-1.0,736,0.14,0.0,0.1,0.0,0.17,0.0,2018,4,10
443,2018-04-11 13:40:00,207,0,4,3,4,1,1,1301,7,2012,41.0,1,5,2,1,0,0,25,617,866,-77.6711512,43.17744649999999,4,1,21,0,0,0,2018-04-11 00:00:00,13:40,2,9.0,7.0,41.0,232.0,131.0,111.0,45.0,526.0,737,0.0,0.0,0.13,0.0,0.23,0.0,2018,4,11
444,2018-04-11 05:44:00,128,3,4,2,8,0,0,1323,7,2012,55.0,2,5,1,0,0,0,25,152,865,-77.6258685,43.1818842,4,26,58,19,0,0,2018-04-11 00:00:00,05:44,4,9.0,36.0,15.0,151.0,-1.0,17.0,118.0,587.0,737,0.0,0.0,0.47,0.0,0.42,0.0,2018,4,11
445,2018-04-13 15:40:00,243,0,4,3,4,1,1,375,7,2013,51.0,2,5,1,0,0,0,2,429,867,-77.6089468,43.1580474,4,65,234,7,1,0,2018-04-13 00:00:00,15:40,2,11.0,42.0,1.0,153.0,608.0,-1.0,5.0,-1.0,739,0.57,0.0,0.43,0.0,0.37,0.0,2018,4,13
446,2018-04-14 06:57:00,216,18,27,1,8,0,0,1615,4,2016,46.0,2,4,2,4,4,0,5,707,868,-77.62305769999999,43.1621325,4,72,141,9,5,5,2018-04-14 00:00:00,06:57,4,12.0,179.0,15.0,622.0,-1.0,502.0,7.0,-1.0,740,0.0,0.0,0.13,0.0,0.13,0.0,2018,4,14
447,2018-04-16 07:21:00,24,3,4,2,8,0,0,537,1,2009,65.0,2,5,2,4,4,0,8,517,869,-77.6371459,43.1489604,4,48,93,8,0,0,2018-04-16 00:00:00,07:21,1,14.0,13.0,32.0,120.0,-1.0,27.0,78.0,515.0,742,0.0,0.0,0.1,0.0,0.12,0.0,2018,4,16
448,2018-04-16 19:47:00,275,3,4,2,8,0,0,387,7,2013,41.0,2,5,2,4,4,1,5,568,870,-77.6387474,43.200361,4,73,111,49,48,47,2018-04-16 00:00:00,19:47,3,14.0,113.0,5.0,229.0,57.0,-1.0,8.0,19.0,742,0.14,0.0,0.27,0.0,0.15,0.0,2018,4,16
449,2018-04-17 17:25:00,165,6,5,3,8,0,0,1326,7,2012,61.0,2,4,2,4,4,0,16,691,872,-77.6082346,43.15834,4,74,232,5,0,0,2018-04-17 00:00:00,17:25,2,15.0,139.0,19.0,82.0,590.0,-1.0,205.0,74.0,743,0.0,0.0,0.03,0.0,0.03,0.0,2018,4,17
450,2018-04-17 17:51:00,53,0,4,3,4,1,1,1617,4,2016,56.0,2,5,2,6,4,1,25,585,873,-77.6088762,43.15664,4,64,192,19,17,15,2018-04-17 00:00:00,17:51,2,15.0,31.0,62.0,372.0,12.0,631.0,41.0,89.0,743,0.0,0.0,0.03,0.03,0.07,0.02,2018,4,17
451,2018-04-17 14:51:00,273,0,4,2,4,1,1,913,1,2011,58.0,1,5,2,6,3,0,37,0,871,-77.626716,43.1593533,4,60,143,13,11,10,2018-04-17 00:00:00,14:51,2,15.0,42.0,1.0,291.0,310.0,45.0,331.0,7.0,743,0.29,0.0,0.1,0.0,0.18,0.0,2018,4,17
452,2018-04-18 12:43:00,403,2,4,2,4,1,1,913,1,2011,37.0,1,5,1,1,0,0,25,7,874,-77.5748474,43.1611927,4,10,35,5,3,3,2018-04-18 00:00:00,12:43,2,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,107,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,18
453,2018-04-24 07:01:00,42,3,4,1,8,0,0,502,1,2009,66.0,2,5,2,0,0,0,25,389,875,-77.64690709999999,43.1643692,4,26,74,15,14,1,2018-04-24 00:00:00,07:01,1,22.0,27.0,35.0,331.0,26.0,-1.0,107.0,717.0,750,0.0,0.0,0.07,0.03,0.08,0.03,2018,4,24
454,2018-04-24 14:01:00,382,0,4,3,4,1,1,911,1,2011,33.0,1,5,2,0,0,0,25,148,877,-77.58497849999999,43.1754058,4,26,48,13,13,10,2018-04-24 00:00:00,14:01,2,22.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,386,0.14,0.0,0.07,0.0,0.03,0.0,2018,4,24
455,2018-04-24 08:03:00,352,0,4,3,4,1,1,913,1,2011,30.0,2,5,2,0,0,0,5,245,876,-77.5489104,43.158855,4,18,29,2,0,0,2018-04-24 00:00:00,08:03,1,22.0,45.0,3.0,220.0,42.0,-1.0,-1.0,-1.0,477,0.14,0.0,0.1,0.0,0.08,0.0,2018,4,24
456,2018-04-24 11:07:00,192,3,4,2,8,0,0,1801,2,0,70.0,2,4,2,0,0,1,22,764,878,-77.6043888,43.1419975,4,14,44,8,6,6,2018-04-24 00:00:00,11:07,1,22.0,77.0,61.0,164.0,-1.0,412.0,112.0,221.0,750,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,24
457,2018-04-25 13:40:00,118,3,4,2,8,0,0,508,1,2009,55.0,2,5,2,4,4,0,25,17,879,-77.6128075,43.15535939999999,4,40,148,19,7,0,2018-04-25 00:00:00,13:40,2,23.0,29.0,49.0,333.0,614.0,142.0,199.0,544.0,751,0.0,0.0,0.03,0.0,0.12,0.0,2018,4,25
458,2018-05-10 17:44:00,157,3,4,2,8,0,0,507,1,2009,44.0,2,5,2,1,0,0,0,491,880,-77.6340582,43.15104729999999,4,51,94,13,11,0,2018-05-10 00:00:00,17:44,2,38.0,6.0,107.0,529.0,40.0,-1.0,158.0,147.0,766,0.14,0.0,0.03,0.0,0.03,0.0,2018,5,10
459,2018-05-11 18:56:00,398,3,4,2,8,0,0,761,1,2007,36.0,2,5,2,0,0,0,17,108,883,-77.5763783,43.1613586,4,15,31,4,1,1,2018-05-11 00:00:00,18:56,3,39.0,14.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,130,0.14,0.0,0.2,0.0,0.1,0.0,2018,5,11
460,2018-05-11 16:25:00,393,0,4,3,4,1,1,1602,7,2016,38.0,1,5,2,0,0,0,2,169,881,-77.5691056,43.160381,4,10,69,4,0,0,2018-05-11 00:00:00,16:25,2,39.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,130,0.14,0.0,0.1,0.0,0.12,0.0,2018,5,11
461,2018-05-11 18:36:00,219,3,4,2,8,0,0,1415,2,0,60.0,2,4,2,1,0,0,31,199,882,-77.6390701,43.2015542,4,63,103,54,0,0,2018-05-11 00:00:00,18:36,3,39.0,83.0,87.0,-1.0,-1.0,709.0,5.0,-1.0,767,0.29,0.0,0.23,0.0,0.12,0.0,2018,5,11
462,2018-05-13 18:00:00,342,0,4,3,4,1,1,1293,7,2011,51.0,2,5,2,0,0,0,0,402,884,-77.6089468,43.1580474,4,65,234,7,1,0,2018-05-13 00:00:00,18:00,3,41.0,108.0,13.0,312.0,170.0,-1.0,-1.0,296.0,614,0.0,0.0,0.07,0.0,0.03,0.0,2018,5,13
463,2018-05-20 16:34:00,321,3,4,2,14,1,1,534,1,2009,49.0,2,5,2,0,0,0,0,229,885,-77.7093751,43.14661479999999,3,25,28,10,1,0,2018-05-20 00:00:00,16:34,2,48.0,6.0,14.0,206.0,373.0,41.0,126.0,124.0,776,0.14,0.0,0.13,0.0,0.27,0.0,2018,5,20
464,2018-05-21 14:36:00,172,3,4,2,11,1,1,1322,7,2012,69.0,2,3,2,0,0,0,5,228,888,-77.6918163,43.13216569999999,6,1,34,0,0,0,2018-05-21 00:00:00,14:36,2,49.0,20.0,5.0,60.0,245.0,-1.0,3.0,104.0,777,0.57,0.0,0.27,0.0,0.2,0.0,2018,5,21
465,2018-05-21 12:18:00,195,3,4,2,8,0,0,528,1,2009,63.0,2,4,2,0,0,0,25,450,887,-77.6006496,43.1964034,3,52,90,48,0,0,2018-05-21 00:00:00,12:18,2,49.0,69.0,66.0,171.0,-1.0,118.0,21.0,-1.0,777,0.0,0.0,0.03,0.0,0.02,0.0,2018,5,21
466,2018-05-21 11:12:00,254,0,4,3,4,1,1,1811,2,0,39.0,2,5,2,0,0,0,23,745,886,-77.5902764,43.1218447,4,0,9,0,0,0,2018-05-21 00:00:00,11:12,1,49.0,92.0,95.0,282.0,-1.0,236.0,85.0,-1.0,777,0.0,0.0,0.0,0.0,0.0,0.0,2018,5,21
